1	95	Marshall County	county	70832	30225	1468803	145314	34.365158	-86.313058
1	97	Mobile County	county	378643	151220	3194402	1063909	30.68435	-88.198527
1	99	Monroe County	county	23968	9633	2657256	22404	31.56273	-87.353102
1	101	Montgomery County	county	209085	84525	2045765	25734	32.224349	-86.203795
1	103	Morgan County	county	100043	40419	1508018	43624	34.453298	-86.857298
1	105	Perry County	county	12759	4807	1863600	11901	32.638846	-87.293685
1	107	Pickens County	county	20699	8379	2282979	22369	33.283797	-88.084083
1	109	Pike County	county	27595	11506	1738113	2751	31.806086	-85.938912
1	111	Randolph County	county	19881	8728	1505028	7933	33.290802	-85.456433
1	113	Russell County	county	46860	19633	1660542	16319	32.287341	-85.184114
1	115	St. Clair County	county	50009	20382	1642030	50944	33.712571	-86.318306
1	117	Shelby County	county	99358	39201	2058840	38020	33.266792	-86.654667
1	119	Sumter County	county	16174	6545	2343918	21669	32.593446	-88.193795
1	121	Talladega County	county	74107	29861	1915562	53677	33.383988	-86.169488
1	123	Tallapoosa County	county	38826	17312	1859724	124994	32.860832	-85.797597
1	125	Tuscaloosa County	county	150522	58740	3432429	69317	33.28794	-87.523765
1	127	Walker County	county	67670	28427	2057633	28248	33.80713	-87.295532
1	129	Washington County	county	16694	6625	2799102	20425	31.402696	-88.202751
1	131	Wilcox County	county	13568	5119	2301870	48649	31.990903	-87.308887
1	133	Winston County	county	22053	10254	1591515	45117	34.154535	-87.373481
5	1	Arkansas County	county	21653	9575	2560297	117372	34.288872	-91.376344
5	3	Ashley County	county	24319	9820	2386316	46109	33.190783	-91.772262
5	5	Baxter County	county	31186	15549	1435941	83827	36.286225	-92.339841
5	7	Benton County	county	97499	41444	2184174	86778	36.337987	-94.257842
5	9	Boone County	county	28297	12380	1531264	27566	36.313592	-93.092833
5	11	Bradley County	county	11793	5092	1685258	9718	33.463242	-92.168367
5	13	Calhoun County	county	5826	2437	1627372	11042	33.554153	-92.497141
5	15	Carroll County	county	18654	8740	1641517	22112	36.337153	-93.541961
5	17	Chicot County	county	15713	6191	1668139	121371	33.26634	-91.2977
5	19	Clark County	county	21437	8807	2241656	44473	34.053832	-93.176507
5	21	Clay County	county	18107	8362	1655913	5490	36.37636	-90.421474
5	23	Cleburne County	county	19411	10802	1432511	100652	35.542425	-92.028995
5	25	Cleveland County	county	7781	3322	1548180	2816	33.894438	-92.187914
5	27	Columbia County	county	25691	10690	1984432	1937	33.215092	-93.22653
5	29	Conway County	county	19151	8009	1440612	27168	35.263495	-92.695052
5	31	Craighead County	county	68956	28434	1840977	5782	35.828124	-90.631882
5	33	Crawford County	county	42493	16711	1542341	22642	35.579452	-94.24637
5	35	Crittenden County	county	49939	18875	1581190	67953	35.212638	-90.314064
5	37	Cross County	county	19225	7254	1595167	16792	35.300011	-90.771434
5	39	Dallas County	county	9614	4049	1728746	1916	33.966853	-92.657033
5	41	Desha County	county	16798	6706	1981447	141242	33.83126	-91.259304
5	43	Drew County	county	17369	7159	2145148	19353	33.589683	-91.716904
5	45	Faulkner County	county	60006	23397	1676682	43218	35.147169	-92.335289
5	47	Franklin County	county	14897	6228	1578854	26232	35.51225	-93.891926
5	49	Fulton County	county	10037	4839	1601231	5509	36.383112	-91.81891
5	51	Garland County	county	73397	37966	1756152	146478	34.57332	-93.153957
5	53	Grant County	county	13948	5540	1636421	3193	34.287458	-92.423425
5	55	Greene County	county	31804	13216	1495869	5536	36.119053	-90.562264
5	57	Hempstead County	county	21621	9690	1887721	32561	33.7313	-93.664959
5	59	Hot Spring County	county	26115	11378	1592780	18715	34.320144	-92.945112
5	61	Howard County	county	13569	5600	1521532	20129	34.089827	-93.989511
5	63	Independence County	county	31192	12838	1978371	20168	35.744099	-91.566218
5	65	Izard County	county	11364	5535	1504118	8611	36.094609	-91.911006
5	67	Jackson County	county	18944	8086	1640953	20523	35.600258	-91.21391
5	69	Jefferson County	county	85487	33311	2291610	75014	34.26921	-91.929077
5	71	Johnson County	county	18221	7984	1715127	53285	35.569018	-93.461165
5	73	Lafayette County	county	9643	4523	1363745	48099	33.235524	-93.610593
5	75	Lawrence County	county	17457	7692	1519327	14960	36.043049	-91.114974
5	77	Lee County	county	13053	5085	1558398	46112	34.779637	-90.780318
5	79	Lincoln County	county	13690	4295	1453606	28407	33.953221	-91.733936
5	81	Little River County	county	13966	6171	1377273	85829	33.700236	-94.235637
5	83	Logan County	county	20557	8539	1838692	56027	35.215114	-93.712628
5	85	Lonoke County	county	39268	15009	1982649	95782	34.740315	-91.853009
5	87	Madison County	county	11618	5182	2167716	439	36.01224	-93.72307
5	89	Marion County	county	12001	6139	1548137	110460	36.262962	-92.679917
5	91	Miller County	county	38467	16172	1616349	34847	33.311498	-93.880562
5	93	Mississippi County	county	57525	22232	2326636	55640	35.764082	-90.054475
5	95	Monroe County	county	11333	5063	1571408	38165	34.680279	-91.203053
5	97	Montgomery County	county	7841	4269	2022732	50161	34.545966	-93.66019
5	99	Nevada County	county	10101	4287	1605822	2136	33.666725	-93.302881
5	101	Newton County	county	7666	3439	2131641	542	35.917735	-93.223087
5	103	Ouachita County	county	30574	13204	1897230	18603	33.591134	-92.879263
5	105	Perry County	county	7969	3702	1426983	24729	34.946973	-92.934055
5	107	Phillips County	county	28838	11094	1794151	89661	34.425633	-90.852019
5	109	Pike County	county	10086	4550	1561920	28160	34.166363	-93.654743
5	111	Poinsett County	county	24664	10271	1962683	14625	35.577391	-90.663212
5	113	Polk County	county	17347	7732	2225987	7817	34.474769	-94.224002
5	115	Pope County	county	45883	18430	2102961	48921	35.446432	-93.035762
5	117	Prairie County	county	9518	4340	1673146	77206	34.827607	-91.557246
5	119	Pulaski County	county	349660	151538	1996780	95718	34.7701	-92.310815
5	121	Randolph County	county	16558	7343	1688348	10902	36.342062	-91.028073
5	123	St. Francis County	county	28497	10958	1641756	22168	35.021644	-90.747325
5	125	Saline County	county	64183	24602	1877132	14872	34.648426	-92.674589
5	127	Scott County	county	10205	4485	2315294	10910	34.858644	-94.063491
5	129	Searcy County	county	7841	3739	1728047	3521	35.917529	-92.70326
5	131	Sebastian County	county	99590	43621	1389183	25131	35.199151	-94.275394
5	133	Sevier County	county	13637	5880	1460694	45084	33.998508	-94.237697
5	135	Sharp County	county	14109	7617	1565399	5159	36.153912	-91.481513
5	137	Stone County	county	9775	4548	1571193	7346	35.862902	-92.153495
5	139	Union County	county	46719	20276	2690992	42397	33.170291	-92.594441
5	141	Van Buren County	county	14008	7580	1842925	33160	35.581189	-92.51904
5	143	Washington County	county	113409	47349	2461133	15090	35.985741	-94.214352
5	145	White County	county	54676	21658	2678446	21448	35.254806	-91.74579
5	147	Woodruff County	county	9520	4169	1519295	19400	35.187551	-91.241026
5	149	Yell County	county	17759	7868	2403247	54385	34.997776	-93.406902
4	1	Apache County	county	61591	26731	29022713	34927	35.38362	-109.488456
4	3	Cochise County	county	97624	40238	15980285	127746	31.890821	-109.736956
4	5	Coconino County	county	96591	42914	48223559	112495	35.835573	-111.768163
4	7	Gila County	county	40216	22961	12349393	72608	33.797288	-110.818155
4	9	Graham County	county	26554	9112	11990779	30640	32.936517	-109.891347
4	11	Greenlee County	county	8008	3582	4784084	3665	33.185081	-109.232988
4	12	La Paz County	county	13844	10182	11653884	36498	33.727923	-113.979016
4	13	Maricopa County	county	2122101	952041	23838483	53895	33.342656	-112.490919
4	15	Mohave County	county	93497	50822	34479166	409435	35.708232	-113.753337
4	17	Navajo County	county	77658	38967	25780344	16618	35.387551	-110.319661
4	19	Pima County	county	666880	298207	23794349	6304	32.10396	-111.814821
4	21	Pinal County	county	116379	52732	13908286	11653	32.909084	-111.346897
4	23	Santa Cruz County	county	29676	9595	3205764	1227	31.523864	-110.836469
4	25	Yavapai County	county	107714	54805	21039978	12405	34.595236	-112.554041
4	27	Yuma County	county	106895	46541	14282395	12656	32.764761	-113.897214
6	1	Alameda County	county	1279182	504109	1910132	216939	37.653853	-121.913948
6	3	Alpine County	county	1113	1319	1913110	11843	38.57918	-119.804453
6	5	Amador County	county	30039	12814	1534745	30292	38.444419	-120.655265
6	7	Butte County	county	182120	76115	4246565	97429	39.662375	-121.596065
6	9	Calaveras County	county	31998	19153	2642286	43349	38.207542	-120.551793
6	11	Colusa County	county	16275	6295	2980513	14362	39.176482	-122.23512
6	13	Contra Costa County	county	803732	316170	1865542	212097	37.93335	-121.9487
6	15	Del Norte County	county	23460	9091	2610426	574851	41.73732	-123.95696
6	17	El Dorado County	county	125995	61451	4432744	206706	38.775488	-120.527585
6	19	Fresno County	county	667490	235563	15444713	141630	36.753992	-119.647934
6	21	Glenn County	county	24798	9329	3405550	32018	39.594777	-122.391742
6	23	Humboldt County	county	119118	51134	9253541	1242490	40.700416	-123.911969
6	25	Imperial County	county	109303	36559	10813387	795212	33.038512	-115.352917
6	27	Inyo County	county	18281	8712	26397464	92404	36.589328	-117.483183
6	29	Kern County	county	543477	198636	21086750	52910	35.338498	-118.72491
6	31	Kings County	county	101469	30843	3598768	5429	36.072642	-119.814766
6	33	Lake County	county	50631	28822	3259420	184211	39.090857	-122.762036
6	35	Lassen County	county	27598	10358	11803898	422484	40.652341	-120.577604
6	37	Los Angeles County	county	8863164	3163343	10515336	1793184	34.184667	-118.261988
6	39	Madera County	county	88090	30831	5538523	38756	37.219685	-119.765135
6	41	Marin County	county	230096	99757	1346220	798861	38.0353	-122.743465
6	43	Mariposa County	county	14302	7700	3758645	30246	37.578193	-119.909601
6	45	Mendocino County	county	80345	33649	9089043	956274	39.431152	-123.431626
6	47	Merced County	county	178403	58410	4995828	111700	37.189464	-120.711131
6	49	Modoc County	county	9678	4672	10215900	671474	41.595361	-120.718555
6	51	Mono County	county	9956	10664	7885220	226384	37.91055	-118.87397
6	53	Monterey County	county	355660	121224	8603832	1163335	36.23931	-121.310622
6	55	Napa County	county	110765	44199	1952502	89303	38.502833	-122.323151
6	57	Nevada County	county	78510	37352	2480332	43716	39.304003	-120.766234
6	59	Orange County	county	2410556	875072	2045275	409804	33.674967	-117.777399
6	61	Placer County	county	172796	77879	3637424	248187	39.06498	-120.727661
6	63	Plumas County	county	19739	11942	6614759	154849	40.010792	-120.834136
6	65	Riverside County	county	1170413	483847	18669112	247763	33.727917	-115.977297
6	67	Sacramento County	county	1041219	417574	2501140	77604	38.445368	-121.349033
6	69	San Benito County	county	36697	12230	3597857	4339	36.611964	-121.084212
6	71	San Bernardino County	county	1418380	542332	51960009	115542	34.828251	-116.191349
6	73	San Diego County	county	2498016	946240	10889601	832537	33.020561	-116.771868
6	75	San Francisco County	county	723959	328471	120955	479639	37.79325	-122.554783
6	77	San Joaquin County	county	480628	166274	3624538	69754	37.932561	-121.2706
6	79	San Luis Obispo County	county	217162	90200	8558655	806096	35.381635	-120.445529
6	81	San Mateo County	county	649623	251782	1163194	756166	37.436567	-122.356471
6	83	Santa Barbara County	county	369608	138149	7092635	2722338	34.536645	-120.025949
6	85	Santa Clara County	county	1497577	540240	3344260	34472	37.2326	-121.686315
6	87	Santa Cruz County	county	229734	91878	1154601	419399	37.0259	-122.007235
6	89	Shasta County	county	147036	60552	9804847	160454	40.760008	-122.038133
6	91	Sierra County	county	3318	2166	2469392	22257	39.590741	-120.49915
6	93	Siskiyou County	county	43531	20141	16283999	156838	41.589207	-122.533064
6	95	Solano County	county	340421	119533	2144950	203791	38.2674	-121.938347
6	97	Sonoma County	county	388222	161062	4082375	497645	38.51247	-122.928697
6	99	Stanislaus County	county	370522	132027	3870915	52422	37.562401	-120.99375
6	101	Sutter County	county	64415	24163	1560978	15962	39.039974	-121.689128
6	103	Tehama County	county	49625	20403	7643208	29153	40.129251	-122.233448
6	105	Trinity County	county	13063	7540	8233259	74917	40.657296	-123.118229
6	107	Tulare County	county	311921	105013	12494995	39070	36.227815	-118.796611
6	109	Tuolumne County	county	48456	25175	5790331	100684	38.018666	-119.944921
6	111	Ventura County	county	669016	228478	4781010	938649	34.356248	-119.146228
6	113	Yolo County	county	141092	53000	2622231	27008	38.7012	-121.882611
6	115	Yuba County	county	58228	21245	1632871	33935	39.270692	-121.352619
8	1	Adams County	county	265038	106947	3087330	15042	39.870594	-104.350313
8	3	Alamosa County	county	13617	5254	1872064	2031	37.571634	-105.784847
8	5	Arapahoe County	county	391511	168665	2080195	5961	39.644335	-104.331552
8	7	Archuleta County	county	5345	3951	3494929	13617	37.18671	-107.052349
8	9	Baca County	county	4556	2434	6619706	3543	37.320937	-102.556991
8	11	Bent County	county	5048	2332	3921320	70505	37.954862	-103.076652
8	13	Boulder County	county	225339	94621	1922962	23158	40.088471	-105.357295
8	15	Chaffee County	county	12684	6547	2625019	4025	38.737034	-106.175994
8	17	Cheyenne County	county	2397	1083	4614037	60	38.820224	-102.587596
8	19	Clear Creek County	county	7619	4811	1024242	2627	39.687705	-105.635856
8	21	Conejos County	county	7453	3574	3334210	9462	37.206085	-106.194112
8	23	Costilla County	county	3190	1743	3178487	8650	37.276261	-105.427953
8	25	Crowley County	county	3946	1415	2043630	29362	38.327049	-103.785398
8	27	Custer County	county	1926	2216	1913849	2632	38.092794	-105.360548
8	29	Delta County	county	20980	10082	2958318	16575	38.862219	-107.861186
8	31	Denver County	county	467610	239636	397000	4143	39.768035	-104.872655
8	33	Dolores County	county	1504	947	2763569	2922	37.754722	-108.521796
8	35	Douglas County	county	60391	22291	2176034	6835	39.346424	-104.930454
8	37	Eagle County	county	21928	15226	4371813	10171	39.624387	-106.703546
8	39	Elbert County	county	9646	3997	4793832	289	39.282065	-104.128464
8	41	El Paso County	county	397014	165056	5508138	7816	38.837901	-104.521087
8	43	Fremont County	county	32273	13683	3970562	2654	38.476215	-105.43797
8	45	Garfield County	county	29974	12517	7634019	22238	39.603247	-107.896925
8	47	Gilpin County	county	3070	2438	388185	1000	39.858816	-105.519522
8	49	Grand County	county	7966	9985	4790858	51655	40.1015	-106.11805
8	51	Gunnison County	county	10273	7294	8389037	54215	38.668937	-107.013567
8	53	Hinsdale County	county	467	1254	2895008	14133	37.821179	-107.279829
8	55	Huerfano County	county	6009	3913	4120659	6141	37.686839	-104.958585
8	57	Jackson County	county	1605	1326	4178477	20047	40.662438	-106.338973
8	59	Jefferson County	county	438430	178611	2000066	15471	39.587467	-105.246813
8	61	Kiowa County	county	1688	878	4587152	38241	38.433599	-102.740735
8	63	Kit Carson County	county	7140	3224	5597046	1789	39.305339	-102.602452
8	65	Lake County	county	6007	3527	976220	18151	39.189931	-106.358091
8	67	La Plata County	county	32284	15412	4383028	20053	37.285784	-107.846076
8	69	Larimer County	county	186136	77811	6737717	84339	40.648764	-105.456325
8	71	Las Animas County	county	13765	6975	12361967	7189	37.320189	-104.043298
8	73	Lincoln County	county	4529	2204	6698422	778	38.978727	-103.523258
8	75	Logan County	county	17567	7824	4762034	16405	40.729106	-103.105037
8	77	Mesa County	county	93145	39208	8619301	34606	39.021885	-108.468152
8	79	Mineral County	county	558	1201	2268407	5144	37.692655	-106.926879
8	81	Moffat County	county	11357	5235	12283130	22499	40.608316	-108.202444
8	83	Montezuma County	county	18672	8050	5275658	8145	37.335739	-108.595519
8	85	Montrose County	county	24423	10353	5803533	5081	38.405803	-108.269076
8	87	Morgan County	county	21939	9230	3329341	22031	40.263386	-103.807282
8	89	Otero County	county	20185	8739	3270978	17842	37.895624	-103.711148
8	91	Ouray County	county	2295	1507	1403958	500	38.156773	-107.76579
8	93	Park County	county	7174	7247	5700126	25891	39.116743	-105.713562
8	95	Phillips County	county	4189	1960	1781041	303	40.593813	-102.348564
8	97	Pitkin County	county	12661	9837	2513521	7275	39.220673	-106.921365
8	99	Prowers County	county	13347	5855	4248870	10281	37.955682	-102.395291
8	101	Pueblo County	county	123051	50872	6187013	23435	38.152996	-104.506384
8	103	Rio Blanco County	county	5972	2803	8342809	5026	39.975262	-108.199107
8	105	Rio Grande County	county	10770	5277	2363618	1384	37.606496	-106.388011
8	107	Routt County	county	14088	9252	6116970	16651	40.48419	-106.987384
8	109	Saguache County	county	4619	2306	8206818	4675	38.079466	-106.298793
8	111	San Juan County	county	745	481	1003495	2233	37.770293	-107.667201
8	113	San Miguel County	county	3653	2635	3332188	5141	38.013248	-108.426142
8	115	Sedgwick County	county	2690	1414	1420044	3530	40.877059	-102.352967
8	117	Summit County	county	12881	17091	1575263	28702	39.618528	-106.107845
8	119	Teller County	county	12468	7565	1442874	4902	38.881039	-105.154213
8	121	Washington County	county	4812	2307	6529788	8120	39.97553	-103.200802
8	123	Weld County	county	131821	51138	10341289	75082	40.544755	-104.403026
8	125	Yuma County	county	8954	4082	6128327	7960	40.000314	-102.422375
9	1	Fairfield County	county	827645	324355	1620958	546898	41.225499	-73.371027
9	3	Hartford County	county	851783	341812	1904942	39133	41.8071	-72.734983
9	5	Litchfield County	county	174092	74274	2382814	63780	41.794783	-73.244573
9	7	Middlesex County	county	143196	61593	956442	180753	41.43512	-72.523893
9	9	New Haven County	county	804219	327079	1569001	663730	41.348967	-72.900347
9	11	New London County	county	254957	104461	1725144	273596	41.4673	-72.104339
9	13	Tolland County	county	128699	46677	1062118	18001	41.853	-72.332954
9	15	Windham County	county	102525	40599	1328152	22568	41.834216	-71.98849
11	1	District of Columbia	null	606900	278489	159055	17991	38.90505	-77.016167
10	1	Kent County	county	110993	42106	1529809	542552	39.097086	-75.503073
10	3	New Castle County	county	441946	173560	1104115	174132	39.580568	-75.638048
10	5	Sussex County	county	113229	74253	2428532	668338	38.68327	-75.341817
12	1	Alachua County	county	181596	79022	2264434	245749	29.676032	-82.35834
12	3	Baker County	county	18486	5975	1515797	9515	30.323793	-82.273806
12	5	Bay County	county	126994	65999	1978094	698283	30.236006	-85.632422
12	7	Bradford County	county	22515	8099	759262	17895	29.949503	-82.168177
12	9	Brevard County	county	398978	185150	2637899	1395380	28.299334	-80.701041
12	11	Broward County	county	1255488	628660	3131021	287106	26.146138	-80.452893
12	13	Calhoun County	county	11011	4468	1469535	18114	30.41018	-85.197404
12	15	Charlotte County	county	110975	64641	1796610	428935	26.898308	-81.954072
12	17	Citrus County	county	93515	49854	1511530	491149	28.84924	-82.516378
12	19	Clay County	county	105986	40249	1556962	110297	29.976759	-81.857936
12	21	Collier County	county	152099	94165	5245928	724256	26.082939	-81.400686
12	23	Columbia County	county	42613	17818	2064645	10250	30.225177	-82.625028
12	25	Dade County	county	1937094	771288	5036155	1256490	25.6064	-80.502124
12	27	DeSoto County	county	23865	10310	1650678	5758	27.190624	-81.806155
12	29	Dixie County	county	10585	6445	1823511	413509	29.585858	-83.193638
12	31	Duval County	county	672971	284673	2004272	374084	30.33415	-81.648509
12	33	Escambia County	county	262798	112230	1718833	596463	30.60728	-87.332598
12	35	Flagler County	county	28701	15215	1256204	222133	29.469979	-81.296926
12	37	Franklin County	county	8967	5891	1383016	1275486	29.801578	-84.816733
12	39	Gadsden County	county	41105	14859	1336850	32000	30.581582	-84.612367
12	41	Gilchrist County	county	9667	4071	903551	17169	29.734195	-82.802705
12	43	Glades County	county	7591	4624	2003374	550849	26.954363	-81.186194
12	45	Gulf County	county	11504	6339	1463498	493961	29.900149	-85.242231
12	47	Hamilton County	county	10930	4119	1333540	11582	30.491675	-82.948911
12	49	Hardee County	county	19499	7941	1650755	2654	27.493625	-81.809276
12	51	Hendry County	county	25773	9945	2985493	96326	26.553696	-81.173157
12	53	Hernando County	county	101115	50018	1238788	287044	28.553015	-82.468232
12	55	Highlands County	county	68432	40114	2663763	201704	27.340557	-81.342583
12	57	Hillsborough County	county	834054	367740	2722149	557724	27.906325	-82.346095
12	59	Holmes County	county	15778	6785	1249792	16077	30.86745	-85.812332
12	61	Indian River County	county	90208	47128	1303415	294544	27.69784	-80.578968
12	63	Jackson County	county	41375	16320	2371860	100737	30.797108	-85.212767
12	65	Jefferson County	county	11296	4395	1548270	100725	30.420936	-83.896458
12	67	Lafayette County	county	5578	2266	1405927	13286	29.988319	-83.179529
12	69	Lake County	county	152104	75707	2468542	526817	28.765579	-81.717405
12	71	Lee County	county	335113	189051	2081333	1057755	26.577579	-81.921462
12	73	Leon County	county	192493	81325	1727000	90740	30.4569	-84.279084
12	75	Levy County	county	25923	12307	2896765	761367	29.277485	-82.789848
12	77	Liberty County	county	5569	2157	2165059	18891	30.232796	-84.886906
12	79	Madison County	county	16569	6275	1792169	61994	30.451966	-83.467226
12	81	Manatee County	county	211707	115245	1919712	392742	27.481355	-82.359737
12	83	Marion County	county	194833	94567	4089586	217849	29.211533	-82.059049
12	85	Martin County	county	100900	54199	1439194	510701	27.07969	-80.396904
12	87	Monroe County	county	78024	46215	2582917	7097013	25.117067	-81.150319
12	89	Nassau County	county	43941	18726	1687684	192395	30.610692	-81.767656
12	91	Okaloosa County	county	143776	62569	2423687	378928	30.668312	-86.593016
12	93	Okeechobee County	county	29627	13266	2005522	304716	27.385038	-80.889832
12	95	Orange County	county	677491	282686	2350754	250409	28.513955	-81.322127
12	97	Osceola County	county	107728	47959	3424037	477769	28.058084	-81.146851
12	99	Palm Beach County	county	863518	461665	5268925	912181	26.641412	-80.437015
12	101	Pasco County	county	281131	148965	1929532	318640	28.300958	-82.43857
12	103	Pinellas County	county	851659	458341	725604	848475	27.902616	-82.738949
12	105	Polk County	county	405382	186225	4856063	350330	27.959784	-81.70007
12	107	Putnam County	county	65070	31840	1870428	272077	29.605267	-81.740382
12	109	St. Johns County	county	83829	40712	1577425	550185	29.907781	-81.406762
12	111	St. Lucie County	county	150171	73843	1482752	299508	27.378077	-80.444473
12	113	Santa Rosa County	county	81608	32831	2630973	361281	30.696031	-87.01638
12	115	Sarasota County	county	277776	157055	1480842	397610	27.194506	-82.369354
12	117	Seminole County	county	287529	117845	798295	94985	28.708658	-81.2271
12	119	Sumter County	county	31577	15298	1413303	89812	28.708136	-82.079177
12	121	Suwannee County	county	26780	11699	1781094	11028	30.18671	-82.993463
12	123	Taylor County	county	17111	7908	2698645	492359	30.018776	-83.615892
12	125	Union County	county	10252	2975	622373	24408	30.042652	-82.374033
12	127	Volusia County	county	370712	180972	2864221	845978	29.067589	-81.138499
12	129	Wakulla County	county	14202	6587	1571339	334337	30.152673	-84.381252
12	131	Walton County	county	27760	18728	2739369	467383	30.614519	-86.170814
12	133	Washington County	county	16919	7703	1501888	93125	30.613161	-85.670694
